Id,Attorney_Company__c,Attorney_Email__c,Attorney_Name__c,Plaintiff_A_Number__c,Plaintiff_Birthdate__c,Plantiff_Country_Of_Origin__c,Plaintiff_First_Name__c,Plaintiff_Gender__c,Plaintiff_Last_Name__c,Plaintiff_Port_of_Entry__c,Case_Number__c,Name
a001g000004WZTVAA4,Tambee LLC,rcarlofd@fastcompany.com,Reeta Carlo,142030046,1967-09-24,Armenia,Reeta,Female,Carlo,"Amarillo, Texas - 5502",1788093657,SI-0554
a001g000004WZTWAA4,Yoveo LLC,ddummettfe@wufoo.com,Doloritas Dummett,209828920,1990-01-17,Venezuela,Doloritas,Female,Dummett,"Nogales, Arizona - 2604",6327030898,SI-0555
a001g000004WZTXAA4,Jabberstorm LLC,ewalderff@example.com,Evey Walder,517322683,1985-03-23,Thailand,Evey,Female,Walder,"Calexico East - Class A, California - 2507",7010810854,SI-0556
a001g000004WZTYAA4,Cogidoo LLC,pbirkbeckfg@hhs.gov,Prescott Birkbeck,528918755,1968-11-18,Philippines,Prescott,Male,Birkbeck,"Nogales, Arizona - 2604",2707878850,SI-0557
a001g000004WZTZAA4,Jabbersphere LLC,wmcjerrowfh@de.vu,Wilona McJerrow,593222344,1985-02-11,China,Wilona,Female,McJerrow,"Calexico East - Class A, California - 2507",7535693479,SI-0558
a001g000004WZTaAAO,Flipstorm LLC,abrookerfi@1und1.de,Alfredo Brooker,583199199,1970-04-05,Brazil,Alfredo,Male,Brooker,"Nogales, Arizona - 2604",4976876439,SI-0559
a001g000004WZTbAAO,Riffpedia LLC,jbroxapfj@discuz.net,Jessie Broxap,298912928,1965-06-07,China,Jessie,Male,Broxap,"Calexico East - Class A, California - 2507",2458109627,SI-0560
a001g000004WZTcAAO,Agimba LLC,mbakeyfk@networkadvertising.org,Merl Bakey,772443605,1996-04-27,Palestinian Territory,Merl,Female,Bakey,"Buffalo, New York - 0901",8949034326,SI-0561
a001g000004WZTdAAO,Reallinks LLC,barmerfl@arstechnica.com,Brian Armer,799075527,1950-10-01,China,Brian,Male,Armer,"Amarillo, Texas - 5502",7144396655,SI-0562
a001g000004WZTeAAO,Devcast LLC,rpawseyfm@surveymonkey.com,Ruddie Pawsey,241738918,1965-11-16,Togo,Ruddie,Male,Pawsey,"Buffalo, New York - 0901",5724310309,SI-0563
a001g000004WZTfAAO,Avamba LLC,gyardleyfn@forbes.com,Gale Yardley,468629315,1975-08-01,China,Gale,Male,Yardley,"Calexico East - Class A, California - 2507",7818649667,SI-0564
a001g000004WZTgAAO,Voonix LLC,aflacknoefo@about.me,Antons Flacknoe,984874411,1983-09-20,Croatia,Antons,Male,Flacknoe,"Albuquerque, New Mexico - 2407",3408507426,SI-0565
a001g000004WZThAAO,Kazu LLC,bschooleyfp@quantcast.com,Burnaby Schooley,589888846,1995-09-02,Vietnam,Burnaby,Male,Schooley,"Rio Grande City, Texas - 2307",8561671895,SI-0566
a001g000004WZTiAAO,Yamia LLC,adoringfq@hubpages.com,Akim Doring,591313241,1991-10-11,China,Akim,Male,Doring,"Calexico East - Class A, California - 2507",2646926902,SI-0567
a001g000004WZZmAAO,Avamba LLC,aburgoinq6@google.ru,Alric Burgoin,977134632,1951-12-21,Portugal,Alric,Male,Burgoin,"Calexico East - Class A, California - 2507",6730726694,SI-0943
a001g000004WZZnAAO,Kwinu LLC,gjendrickeq7@unesco.org,Graig Jendricke,907977143,1979-10-26,Russia,Graig,Male,Jendricke,"Calexico East - Class A, California - 2507",6973785957,SI-0944
a001g000004WZZoAAO,Photobug LLC,mrosebothamq8@kickstarter.com,Marven Rosebotham,858123969,1968-07-02,Sweden,Marven,Male,Rosebotham,"Albuquerque, New Mexico - 2407",8660117803,SI-0945
a001g000004WZZpAAO,Meembee LLC,ijancaq9@europa.eu,Izabel Janca,741021424,1986-06-13,China,Izabel,Female,Janca,"Rio Grande City, Texas - 2307",2121719959,SI-0946
a001g000004WZZqAAO,Trudoo LLC,msemoradqa@adobe.com,Margette Semorad,346509825,1982-12-15,Venezuela,Margette,Female,Semorad,"Tucson, Arizona - 2609",8739903936,SI-0947
a001g000004WZZrAAO,Ailane LLC,lbegleyqb@dyndns.org,Leeland Begley,493430542,1963-06-06,Mexico,Leeland,Male,Begley,"Amarillo, Texas - 5502",9697813850,SI-0948
a001g000004WZZsAAO,Plambee LLC,dcosterqc@reuters.com,Dallas Coster,761593181,1994-10-17,Norway,Dallas,Male,Coster,"Rio Grande City, Texas - 2307",8963835800,SI-0949
a001g000004WZZtAAO,Yombu LLC,kkingzetqd@princeton.edu,Kattie Kingzet,773576572,1952-07-25,Philippines,Kattie,Female,Kingzet,"Nogales, Arizona - 2604",5170137713,SI-0950
a001g000004WZZuAAO,Kwinu LLC,gmcvitieqe@answers.com,Gillan McVitie,287056406,1952-04-16,Russia,Gillan,Female,McVitie,"Albuquerque, New Mexico - 2407",3548278075,SI-0951
a001g000004WZZvAAO,Avaveo LLC,lgroundwaterqf@reference.com,Lesya Groundwater,672587859,1969-08-30,Indonesia,Lesya,Female,Groundwater,"Tucson, Arizona - 2609",5583143990,SI-0952
a001g000004WZZwAAO,Brainlounge LLC,tchrippesqg@kickstarter.com,Taite Chrippes,678956261,1996-11-22,Indonesia,Taite,Male,Chrippes,"Buffalo, New York - 0901",3016534473,SI-0953
a001g000004WZZxAAO,Buzzshare LLC,apeakerqh@cbslocal.com,Adela Peaker,201813684,1974-10-15,Estonia,Adela,Female,Peaker,"Amarillo, Texas - 5502",8854065451,SI-0954
a001g000004WZZyAAO,Topicstorm LLC,acrankqi@sourceforge.net,Ardine Crank,295680617,1960-02-06,Czech Republic,Ardine,Female,Crank,"Nogales, Arizona - 2604",4164899097,SI-0955
a001g000004WZZzAAO,Trilia LLC,tvanqj@stumbleupon.com,Tamara Van der Hoeven,947795428,1967-01-15,China,Tamara,Female,Van der Hoeven,"Albuquerque, New Mexico - 2407",1380050103,SI-0956
a001g000004WZa0AAG,Eazzy LLC,dblindtqk@bbc.co.uk,Drusie Blindt,700111452,1990-04-01,France,Drusie,Female,Blindt,"Amarillo, Texas - 5502",5508501252,SI-0957
a001g000004WZa1AAG,Tazzy LLC,sghiottoql@facebook.com,Saraann Ghiotto,817008987,1969-05-26,China,Saraann,Female,Ghiotto,"Nogales, Arizona - 2604",1491806816,SI-0958
a001g000004WZa2AAG,Divape LLC,cnorthcoteqm@posterous.com,Cristabel Northcote,563932388,1993-03-25,Dominican Republic,Cristabel,Female,Northcote,"Calexico East - Class A, California - 2507",6822225581,SI-0959
a001g000004WZa3AAG,Zoomzone LLC,cwhetlandqn@bluehost.com,Cale Whetland,779106534,1989-05-22,Albania,Cale,Male,Whetland,"Rio Grande City, Texas - 2307",9400367943,SI-0960
a001g000004WZa4AAG,Kimia LLC,rgutteridgeqo@wikia.com,Renae Gutteridge,359001193,1968-06-21,Philippines,Renae,Female,Gutteridge,"Rio Grande City, Texas - 2307",3499578210,SI-0961
a001g000004WZa5AAG,Cogilith LLC,ihoneyghanqp@oracle.com,Isabella Honeyghan,997326313,1961-01-03,Canada,Isabella,Female,Honeyghan,"Rio Grande City, Texas - 2307",7806662371,SI-0962
a001g000004WZa6AAG,Jabbersphere LLC,mstorrsqq@newsvine.com,Modestia Storrs,225146021,1994-12-30,Azerbaijan,Modestia,Female,Storrs,"Buffalo, New York - 0901",9086423866,SI-0963
a001g000004WZa7AAG,Latz LLC,kmothersoleqr@yahoo.com,Kally Mothersole,749926740,1980-09-27,Peru,Kally,Female,Mothersole,"Nogales, Arizona - 2604",9468602498,SI-0964
a001g000004WZa8AAG,Meevee LLC,tsleiteqs@comcast.net,Twyla Sleite,548108648,1977-04-25,Portugal,Twyla,Female,Sleite,"Albuquerque, New Mexico - 2407",9476915309,SI-0965
a001g000004WZa9AAG,Quire LLC,cainscoughqt@desdev.cn,Cassie Ainscough,559082150,1950-09-12,Russia,Cassie,Female,Ainscough,"Tucson, Arizona - 2609",1655638252,SI-0966
a001g000004WZaAAAW,Quatz LLC,atealequ@tinyurl.com,Abbie Teale,743595808,1975-11-16,Indonesia,Abbie,Male,Teale,"Albuquerque, New Mexico - 2407",1369685887,SI-0967
